date,team,score,suf_score,rank,rank_suf,total_points,result,rank_dif,points_by_rank,team_points
2026-03-28,Burkina Faso,5.0,0.0,62.0,133.0,1413.0,0,-71.0,0.022556390977443608,3
2026-03-28,Canada,2.0,2.0,29.0,74.0,1559.0,2,-45.0,0.013513513513513514,1
2026-03-28,Hungary,1.0,0.0,41.0,57.0,1496.0,0,-16.0,0.05263157894736842,3
2026-03-28,Ivory Coast,4.0,0.0,37.0,22.0,1522.0,0,15.0,0.13636363636363635,3
2026-03-28,San Marino,1.0,2.0,210.0,125.0,726.0,1,85.0,0.0,0
2026-03-28,American Samoa,0.0,6.0,184.0,201.0,883.0,1,-17.0,0.0,0
2026-03-28,Senegal,2.0,0.0,12.0,53.0,1707.0,0,-41.0,0.05660377358490566,3
2026-03-28,Kyrgyzstan,2.0,5.0,103.0,104.0,1201.0,1,-1.0,0.0,0
2026-03-28,Botswana,0.0,3.0,144.0,132.0,1062.0,1,12.0,0.0,0
2026-03-28,Namibia,0.0,0.0,118.0,106.0,1153.0,2,12.0,0.009433962264150943,1
2026-03-28,United States,2.0,5.0,15.0,9.0,1682.0,1,6.0,0.0,0
2026-03-28,Haiti,0.0,1.0,83.0,47.0,1294.0,1,36.0,0.0,0
2026-03-29,Aruba,4.0,1.0,191.0,205.0,868.0,0,-14.0,0.014634146341463415,3
2026-03-29,Armenia,1.0,2.0,105.0,98.0,1196.0,1,7.0,0.0,0
2026-03-29,Colombia,1.0,3.0,14.0,3.0,1701.0,1,11.0,0.0,0
2026-03-29,Lithuania,0.0,2.0,146.0,73.0,1056.0,1,73.0,0.0,0
2026-03-29,Dominican Republic,1.0,1.0,142.0,166.0,1077.0,2,-24.0,0.006024096385542169,1
2026-03-29,Macau,0.0,6.0,193.0,110.0,865.0,1,83.0,0.0,0
2026-03-29,Barbados,2.0,3.0,178.0,171.0,914.0,1,7.0,0.0,0
2026-03-29,British Virgin Islands,4.0,0.0,208.0,209.0,777.0,0,-1.0,0.014354066985645933,3
2026-03-29,Cayman Islands,1.0,0.0,195.0,206.0,852.0,0,-11.0,0.014563106796116505,3
2026-03-30,Cape Verde,1.0,1.0,67.0,75.0,1370.0,2,-8.0,0.013333333333333334,1
2026-03-30,Cyprus,3.0,2.0,128.0,158.0,1128.0,0,-30.0,0.0189873417721519,3
2026-03-30,Germany,2.0,1.0,10.0,72.0,1724.0,0,-62.0,0.041666666666666664,3
2026-03-30,Azerbaijan,1.0,1.0,127.0,120.0,1133.0,2,7.0,0.008333333333333333,1
2026-03-30,Indonesia,0.0,1.0,122.0,87.0,1145.0,1,35.0,0.0,0
2026-03-30,Rwanda,2.0,0.0,130.0,129.0,1118.0,0,1.0,0.023255813953488372,3
2026-03-30,Saint Kitts and Nevis,4.0,2.0,154.0,152.0,1035.0,0,2.0,0.019736842105263157,3
2026-03-30,Grenada,0.0,3.0,164.0,113.0,990.0,1,51.0,0.0,0
2026-03-30,Gabon,2.0,2.0,86.0,97.0,1276.0,2,-11.0,0.010309278350515464,1
2026-03-30,Uzbekistan,0.0,0.0,52.0,50.0,1462.0,2,2.0,0.02,1
2026-03-30,Guyana,3.0,1.0,151.0,181.0,1042.0,0,-30.0,0.016574585635359115,3
2026-03-30,New Zealand,4.0,1.0,85.0,55.0,1279.0,0,30.0,0.05454545454545454,3
2026-03-31,England,0.0,1.0,4.0,19.0,1834.0,1,-15.0,0.0,0
2026-03-31,Argentina,5.0,0.0,2.0,91.0,1873.0,0,-89.0,0.03296703296703297,3
2026-03-31,Austria,1.0,0.0,24.0,22.0,1586.0,0,2.0,0.13636363636363635,3
2026-03-31,Benin,1.0,0.0,92.0,80.0,1250.0,0,12.0,0.0375,3
2026-03-31,Brazil,3.0,1.0,5.0,11.0,1760.0,0,-6.0,0.2727272727272727,3
2026-03-31,Burkina Faso,1.0,1.0,62.0,133.0,1413.0,2,-71.0,0.007518796992481203,1
2026-03-31,Canada,0.0,0.0,29.0,47.0,1559.0,2,-18.0,0.02127659574468085,1
2026-03-31,Costa Rica,0.0,5.0,51.0,20.0,1464.0,1,31.0,0.0,0
2026-03-31,Equatorial Guinea,1.0,1.0,107.0,104.0,1190.0,2,3.0,0.009615384615384616,1
2026-03-31,Morocco,2.0,1.0,8.0,40.0,1737.0,0,-32.0,0.075,3
2026-03-31,Hungary,0.0,0.0,41.0,46.0,1496.0,2,-5.0,0.021739130434782608,1
2026-03-31,Ivory Coast,1.0,0.0,37.0,38.0,1522.0,0,-1.0,0.07894736842105263,3
2026-03-31,Jordan,2.0,2.0,64.0,26.0,1389.0,2,38.0,0.038461538461538464,1
2026-03-31,Liberia,2.0,2.0,140.0,112.0,1081.0,2,28.0,0.008928571428571428,1
2026-03-31,Botswana,1.0,0.0,144.0,126.0,1062.0,0,18.0,0.023809523809523808,3
2026-03-31,Mexico,1.0,1.0,16.0,9.0,1676.0,2,7.0,0.1111111111111111,1
2026-03-31,Montenegro,2.0,3.0,82.0,57.0,1297.0,1,25.0,0.0,0
2026-03-31,Algeria,0.0,0.0,28.0,17.0,1561.0,2,11.0,0.058823529411764705,1
2026-03-31,Haiti,1.0,1.0,83.0,74.0,1294.0,2,9.0,0.013513513513513514,1
2026-03-31,Netherlands,1.0,1.0,7.0,23.0,1756.0,2,-16.0,0.043478260869565216,1
2026-03-31,Niger,0.0,1.0,111.0,124.0,1185.0,1,-13.0,0.0,0
2026-03-31,Norway,0.0,0.0,32.0,18.0,1553.0,2,14.0,0.05555555555555555,1
2026-03-31,Spain,0.0,0.0,1.0,31.0,1877.0,2,-30.0,0.03225806451612903,1
2026-03-31,Russia,0.0,0.0,36.0,54.0,1525.0,2,-18.0,0.018518518518518517,1
2026-03-31,Republic of Ireland,0.0,0.0,59.0,66.0,1436.0,2,-7.0,0.015151515151515152,1
2026-03-31,San Marino,0.0,0.0,210.0,172.0,726.0,2,38.0,0.005813953488372093,1
2026-03-31,Senegal,3.0,1.0,12.0,116.0,1707.0,0,-104.0,0.02586206896551724,3
2026-03-31,Serbia,2.0,1.0,39.0,61.0,1506.0,0,-22.0,0.04918032786885246,3
2026-03-31,Slovakia,2.0,0.0,44.0,49.0,1486.0,0,-5.0,0.061224489795918366,3
2026-03-31,South Africa,1.0,2.0,60.0,33.0,1433.0,1,27.0,0.0,0
2026-03-31,Ukraine,1.0,0.0,30.0,63.0,1557.0,0,-33.0,0.047619047619047616,3
2026-03-31,Wales,1.0,1.0,35.0,69.0,1530.0,2,-34.0,0.014492753623188406,1
2026-03-31,DR Congo,1.0,0.0,48.0,70.0,1468.0,0,-22.0,0.04285714285714286,3
2026-03-31,Iraq,2.0,1.0,58.0,76.0,1437.0,0,-18.0,0.039473684210526314,3
2026-03-31,Bosnia and Herzegovina,1.0,1.0,71.0,13.0,1362.0,2,58.0,0.07692307692307693,1
2026-03-31,Sweden,3.0,2.0,42.0,34.0,1487.0,0,8.0,0.08823529411764706,3
2026-03-31,Kosovo,0.0,1.0,79.0,25.0,1309.0,1,54.0,0.0,0
2026-03-31,Czech Republic,2.0,2.0,43.0,21.0,1487.0,2,22.0,0.047619047619047616,1
2026-03-31,Peru,2.0,2.0,53.0,65.0,1460.0,2,-12.0,0.015384615384615385,1
2026-03-31,United States,0.0,2.0,15.0,6.0,1682.0,1,9.0,0.0,0
2026-03-31,Australia,5.0,1.0,27.0,81.0,1574.0,0,-54.0,0.037037037037037035,3
2026-03-31,Kazakhstan,1.0,0.0,114.0,106.0,1173.0,0,8.0,0.02830188679245283,3
2023-01-09,Finland,0.0,2.0,56.0,23.0,1406.0,0,-33.0,0.0,0
2023-01-09,Yemen,2.0,3.0,154.0,75.0,1024.0,0,-79.0,0.0,0
2023-01-09,Saudi Arabia,0.0,2.0,49.0,68.0,1438.0,0,19.0,0.0,0
2023-01-09,Indonesia,0.0,2.0,151.0,96.0,1034.0,0,-55.0,0.0,0
2023-01-10,Kuwait,1.0,0.0,148.0,70.0,1057.0,1,-78.0,0.04285714285714286,3
2023-01-10,Bahrain,2.0,1.0,85.0,60.0,1280.0,1,-25.0,0.05,3
2023-01-10,Malaysia,0.0,3.0,145.0,111.0,1067.0,0,-34.0,0.0,0
2023-01-12,Estonia,1.0,0.0,109.0,56.0,1186.0,1,-53.0,0.05357142857142857,3
2023-01-12,Iceland,1.0,2.0,63.0,23.0,1380.0,0,-40.0,0.0,0
2023-01-12,Yemen,0.0,5.0,154.0,68.0,1024.0,0,-86.0,0.0,0
2023-01-12,Oman,2.0,1.0,75.0,49.0,1321.0,1,-26.0,0.061224489795918366,3
2023-01-13,United Arab Emirates,1.0,1.0,70.0,60.0,1338.0,2,-10.0,0.016666666666666666,1
2023-01-13,Thailand,2.0,2.0,111.0,96.0,1173.0,2,-15.0,0.010416666666666666,1
2023-01-13,Kuwait,1.0,1.0,148.0,85.0,1057.0,2,-63.0,0.011764705882352941,1
2023-01-16,Qatar,1.0,2.0,60.0,68.0,1394.0,0,8.0,0.0,0
2023-01-16,Oman,1.0,0.0,75.0,85.0,1321.0,1,10.0,0.03529411764705882,3
2023-01-16,Vietnam,0.0,1.0,96.0,111.0,1229.0,0,15.0,0.0,0
2023-01-19,Oman,2.0,3.0,75.0,68.0,1321.0,0,-7.0,0.0,0
2023-01-25,Serbia,2.0,1.0,29.0,13.0,1526.0,1,-16.0,0.23076923076923078,3
2023-01-28,Colombia,0.0,0.0,17.0,13.0,1613.0,2,-4.0,0.07692307692307693,1
2023-02-22,Barbados,1.0,1.0,166.0,173.0,982.0,2,7.0,0.005780346820809248,1
2023-02-26,Barbados,2.0,2.0,166.0,173.0,982.0,2,7.0,0.005780346820809248,1
2023-03-03,Saint Lucia,2.0,1.0,172.0,173.0,965.0,1,1.0,0.017341040462427744,3
2023-03-05,Saint Lucia,0.0,2.0,172.0,173.0,965.0,0,1.0,0.0,0
2023-03-11,Trinidad and Tobago,1.0,0.0,104.0,64.0,1195.0,1,-40.0,0.046875,3
2023-03-12,Panama,1.0,1.0,61.0,119.0,1392.0,2,58.0,0.008403361344537815,1
2023-03-14,Trinidad and Tobago,0.0,0.0,104.0,64.0,1195.0,2,-40.0,0.015625,1
2023-03-15,Malawi,1.0,1.0,124.0,192.0,1145.0,2,68.0,0.005208333333333333,1
2023-03-19,Rwanda,0.0,1.0,137.0,138.0,1094.0,0,1.0,0.0,0
2023-03-20,Vanuatu,2.0,1.0,164.0,163.0,986.0,1,-1.0,0.018404907975460124,3
2023-03-21,Pakistan,0.0,1.0,195.0,156.0,865.0,0,-39.0,0.0,0
2023-03-21,New Caledonia,2.0,0.0,161.0,162.0,996.0,1,1.0,0.018518518518518517,3
2023-03-22,El Salvador,0.0,1.0,74.0,81.0,1327.0,0,7.0,0.0,0
2023-03-22,Myanmar,0.0,1.0,159.0,106.0,1006.0,0,-53.0,0.0,0
2023-03-22,Laos,0.0,2.0,187.0,175.0,906.0,0,-12.0,0.0,0
2023-03-22,Latvia,2.0,3.0,133.0,48.0,1117.0,0,-85.0,0.0,0
2023-03-22,Rwanda,1.0,1.0,137.0,91.0,1094.0,2,-46.0,0.01098901098901099,1
2023-03-23,Lesotho,1.0,3.0,147.0,88.0,1061.0,0,-59.0,0.0,0
2023-03-23,Vanuatu,0.0,2.0,164.0,136.0,986.0,0,-28.0,0.0,0
2023-03-23,Niger,1.0,2.0,122.0,40.0,1149.0,0,-82.0,0.0,0
2023-03-23,Angola,0.0,1.0,117.0,58.0,1159.0,0,-59.0,0.0,0
2023-03-23,Central African Republic,3.0,0.0,132.0,102.0,1117.0,1,-30.0,0.029411764705882353,3
2023-03-23,Russia,1.0,1.0,37.0,24.0,1491.0,2,-13.0,0.041666666666666664,1
2023-03-23,Turkmenistan,0.0,1.0,135.0,145.0,1100.0,0,10.0,0.0,0
2023-03-23,Estonia,0.0,1.0,109.0,36.0,1186.0,0,-73.0,0.0,0
2023-03-23,Singapore,1.0,1.0,160.0,146.0,1006.0,2,-14.0,0.00684931506849315,1
2023-03-23,Panama,0.0,2.0,61.0,2.0,1392.0,0,-59.0,0.0,0
2023-03-23,Finland,1.0,3.0,56.0,18.0,1406.0,0,-38.0,0.0,0
2023-03-23,Sudan,0.0,1.0,128.0,79.0,1127.0,0,-49.0,0.0,0
2023-03-23,Northern Ireland,2.0,0.0,59.0,211.0,1397.0,1,152.0,0.014218009478672985,3
2023-03-23,England,2.0,1.0,5.0,8.0,1774.0,1,3.0,0.375,3
2023-03-23,Malta,1.0,2.0,167.0,65.0,979.0,0,-102.0,0.0,0
2023-03-23,Puerto Rico,3.0,1.0,170.0,209.0,974.0,1,39.0,0.014354066985645933,3
2023-03-23,Cuba,1.0,0.0,168.0,166.0,979.0,1,-2.0,0.018072289156626505,3
2023-03-23,Luxembourg,0.0,0.0,92.0,54.0,1245.0,2,-38.0,0.018518518518518517,1
2023-03-23,Iceland,0.0,3.0,63.0,57.0,1380.0,0,-6.0,0.0,0
2023-03-23,Liechtenstein,0.0,4.0,198.0,9.0,860.0,0,-189.0,0.0,0
2023-03-23,Slovenia,2.0,1.0,62.0,115.0,1389.0,1,53.0,0.02608695652173913,3
2023-03-23,Mexico,2.0,0.0,15.0,139.0,1636.0,1,124.0,0.02158273381294964,3
2023-03-24,Bolivia,0.0,1.0,82.0,77.0,1295.0,0,-5.0,0.0,0
2023-03-24,Uruguay,1.0,1.0,16.0,20.0,1627.0,2,4.0,0.05,1
2023-03-24,Ecuador,1.0,3.0,41.0,27.0,1477.0,0,-14.0,0.0,0
2023-03-24,Philippines,0.0,2.0,134.0,148.0,1113.0,0,14.0,0.0,0
2023-03-24,Venezuela,2.0,1.0,55.0,49.0,1406.0,1,-6.0,0.061224489795918366,3
2023-03-24,New Caledonia,1.0,2.0,161.0,162.0,996.0,0,1.0,0.0,0
2023-03-24,Guinea-Bissau,1.0,0.0,118.0,35.0,1159.0,1,-83.0,0.08571428571428572,3
2023-03-24,Gambia,0.0,2.0,126.0,45.0,1138.0,0,-81.0,0.0,0
2023-03-24,Togo,0.0,1.0,127.0,50.0,1129.0,0,-77.0,0.0,0
2023-03-24,Namibia,1.0,1.0,113.0,33.0,1164.0,2,-80.0,0.030303030303030304,1
2023-03-24,Ethiopia,0.0,2.0,138.0,83.0,1091.0,0,-55.0,0.0,0
2023-03-24,Mauritania,1.0,3.0,103.0,73.0,1198.0,0,-30.0,0.0,0
2023-03-24,Tanzania,1.0,0.0,130.0,89.0,1120.0,1,-41.0,0.033707865168539325,3
2023-03-24,Eswatini,0.0,0.0,143.0,72.0,1071.0,2,-71.0,0.013888888888888888,1
2023-03-24,Comoros,1.0,3.0,129.0,47.0,1123.0,0,-82.0,0.0,0
2023-03-24,Colombia,2.0,2.0,17.0,25.0,1613.0,2,8.0,0.04,1
2023-03-24,Malawi,0.0,2.0,124.0,39.0,1145.0,0,-85.0,0.0,0
2023-03-24,Saint Vincent and the Grenadines,1.0,4.0,178.0,142.0,945.0,0,-36.0,0.0,0
2023-03-24,Belgium,3.0,0.0,4.0,23.0,1781.0,1,19.0,0.13043478260869565,3
2023-03-24,Faroe Islands,1.0,1.0,123.0,174.0,1146.0,2,51.0,0.005747126436781609,1
2023-03-24,Mozambique,1.0,5.0,114.0,19.0,1164.0,0,-95.0,0.0,0
2023-03-24,Greece,3.0,0.0,51.0,200.0,1434.0,1,149.0,0.015,3
2023-03-24,Netherlands,0.0,4.0,6.0,3.0,1741.0,0,-3.0,0.0,0
2023-03-24,Poland,1.0,3.0,22.0,38.0,1560.0,0,16.0,0.0,0
2023-03-24,Azerbaijan,1.0,4.0,121.0,34.0,1152.0,0,-87.0,0.0,0
2023-03-24,Guatemala,2.0,1.0,119.0,176.0,1158.0,1,57.0,0.017045454545454544,3
2023-03-24,Liberia,2.0,2.0,150.0,67.0,1050.0,2,-83.0,0.014925373134328358,1
2023-03-24,Lithuania,0.0,2.0,144.0,29.0,1069.0,0,-115.0,0.0,0
2023-03-24,United States,7.0,1.0,13.0,173.0,1653.0,1,160.0,0.017341040462427744,3
2023-03-24,Trinidad and Tobago,3.0,0.0,104.0,203.0,1195.0,1,99.0,0.014778325123152709,3
2023-03-24,Botswana,0.0,2.0,149.0,98.0,1054.0,0,-51.0,0.0,0
2023-03-24,Saint Lucia,2.0,1.0,172.0,210.0,965.0,1,38.0,0.014285714285714285,3
2023-03-24,Libya,0.0,3.0,120.0,30.0,1157.0,0,-90.0,0.0,0
2023-03-24,Montenegro,1.0,0.0,69.0,71.0,1339.0,1,2.0,0.04225352112676056,3
2023-03-25,Norway,0.0,3.0,43.0,10.0,1475.0,0,-33.0,0.0,0
2023-03-25,Laos,2.0,1.0,187.0,185.0,906.0,1,-2.0,0.016216216216216217,3
2023-03-25,Mongolia,1.0,6.0,183.0,78.0,914.0,0,-105.0,0.0,0
2023-03-25,Peru,0.0,2.0,21.0,14.0,1564.0,0,-7.0,0.0,0
2023-03-25,Tajikistan,0.0,0.0,108.0,70.0,1187.0,2,-38.0,0.014285714285714285,1
2023-03-25,Brazil,1.0,2.0,1.0,11.0,1841.0,0,10.0,0.0,0
2023-03-25,Syria,3.0,1.0,90.0,111.0,1251.0,1,21.0,0.02702702702702703,3
2023-03-25,Burundi,1.0,3.0,141.0,151.0,1075.0,0,10.0,0.0,0
2023-03-25,Palestine,2.0,1.0,93.0,85.0,1234.0,1,-8.0,0.03529411764705882,3
2023-03-25,Seychelles,0.0,1.0,199.0,192.0,860.0,0,-7.0,0.0,0
2023-03-25,Cyprus,0.0,3.0,110.0,42.0,1185.0,0,-68.0,0.0,0
2023-03-25,Wales,1.0,1.0,28.0,7.0,1530.0,2,-21.0,0.14285714285714285,1
2023-03-25,Switzerland,5.0,0.0,12.0,97.0,1655.0,1,85.0,0.030927835051546393,3
2023-03-25,Kyrgyzstan,1.0,1.0,94.0,159.0,1233.0,2,65.0,0.006289308176100629,1
2023-03-25,Romania,2.0,0.0,52.0,153.0,1433.0,1,101.0,0.0196078431372549,3
2023-03-25,Kosovo,1.0,1.0,107.0,76.0,1187.0,2,-31.0,0.013157894736842105,1
2023-03-25,Haiti,4.0,0.0,87.0,179.0,1269.0,1,92.0,0.01675977653631285,3
2023-03-25,Turkey,2.0,1.0,44.0,95.0,1465.0,1,51.0,0.031578947368421054,3
2023-03-25,Canada,2.0,0.0,53.0,86.0,1432.0,1,33.0,0.03488372093023256,3
2023-03-25,Guyana,2.0,0.0,171.0,169.0,969.0,1,-2.0,0.01775147928994083,3
2023-03-26,Ukraine,0.0,2.0,26.0,5.0,1537.0,0,-21.0,0.0,0
2023-03-26,Solomon Islands,2.0,0.0,136.0,163.0,1096.0,1,27.0,0.018404907975460124,3
2023-03-26,Singapore,1.0,0.0,160.0,182.0,1006.0,1,22.0,0.016483516483516484,3
2023-03-26,San Marino,0.0,2.0,211.0,62.0,763.0,0,-149.0,0.0,0
2023-03-26,Zambia,2.0,0.0,88.0,147.0,1265.0,1,59.0,0.02040816326530612,3
2023-03-26,Italy,2.0,0.0,8.0,167.0,1724.0,1,159.0,0.017964071856287425,3
2023-03-26,Iraq,0.0,2.0,68.0,37.0,1342.0,0,-31.0,0.0,0
2023-03-26,Denmark,2.0,3.0,18.0,115.0,1608.0,0,97.0,0.0,0
2023-03-26,Iceland,7.0,0.0,63.0,198.0,1380.0,1,135.0,0.015151515151515152,3
2023-03-26,Portugal,6.0,0.0,9.0,92.0,1703.0,1,83.0,0.03260869565217391,3
2023-03-26,Cayman Islands,1.0,5.0,194.0,170.0,866.0,0,-24.0,0.0,0
2023-03-26,Jamaica,2.0,2.0,64.0,15.0,1379.0,2,-49.0,0.06666666666666667,1
2023-03-26,Barbados,2.0,1.0,166.0,131.0,982.0,1,-35.0,0.022900763358778626,3
2023-03-26,Finland,1.0,0.0,56.0,59.0,1406.0,1,3.0,0.05084745762711865,3
2023-03-26,Bosnia and Herzegovina,0.0,2.0,57.0,54.0,1404.0,0,-3.0,0.0,0
2023-03-27,Lithuania,0.0,0.0,144.0,51.0,1069.0,2,-93.0,0.0196078431372549,1
2023-03-27,Faroe Islands,0.0,1.0,123.0,65.0,1146.0,0,-58.0,0.0,0
2023-03-27,Lebanon,0.0,2.0,100.0,75.0,1208.0,0,-25.0,0.0,0
2023-03-27,Nigeria,1.0,0.0,35.0,118.0,1494.0,1,83.0,0.025423728813559324,3
2023-03-27,Ghana,1.0,1.0,58.0,117.0,1400.0,2,59.0,0.008547008547008548,1
2023-03-27,Algeria,1.0,0.0,40.0,122.0,1487.0,1,82.0,0.02459016393442623,3
2023-03-27,Gibraltar,0.0,3.0,200.0,6.0,858.0,0,-194.0,0.0,0
2023-03-27,Gabon,0.0,1.0,79.0,128.0,1305.0,0,49.0,0.0,0
2023-03-27,Guinea,3.0,2.0,83.0,138.0,1290.0,1,55.0,0.021739130434782608,3
2023-03-27,Madagascar,0.0,2.0,102.0,132.0,1201.0,0,30.0,0.0,0
2023-03-27,France,1.0,0.0,3.0,48.0,1823.0,1,45.0,0.0625,3
2023-03-27,Paraguay,2.0,3.0,46.0,31.0,1445.0,0,-15.0,0.0,0
2023-03-27,Albania,0.0,1.0,66.0,22.0,1353.0,0,-44.0,0.0,0
2023-03-27,El Salvador,0.0,1.0,74.0,13.0,1327.0,0,-61.0,0.0,0
2023-03-27,Azerbaijan,0.0,5.0,121.0,23.0,1152.0,0,-98.0,0.0,0
2023-03-27,Bulgaria,0.0,3.0,71.0,36.0,1337.0,0,-35.0,0.0,0
2023-03-27,Serbia,2.0,0.0,29.0,69.0,1526.0,1,40.0,0.043478260869565216,3
2023-03-27,Estonia,1.0,2.0,109.0,34.0,1186.0,0,-75.0,0.0,0
2023-03-27,Belize,0.0,2.0,176.0,152.0,951.0,0,-24.0,0.0,0
2023-03-27,Czech Republic,0.0,0.0,38.0,174.0,1491.0,2,136.0,0.005747126436781609,1
2023-03-27,Aruba,0.0,2.0,202.0,140.0,855.0,0,-62.0,0.0,0
2023-03-27,Dominica,1.0,3.0,184.0,172.0,912.0,0,-12.0,0.0,0
2023-03-27,Bahamas,1.0,1.0,203.0,178.0,855.0,2,-25.0,0.0056179775280898875,1
2023-03-27,Nicaragua,1.0,1.0,142.0,104.0,1072.0,2,-38.0,0.009615384615384616,1
2023-03-28,Cyprus,2.0,2.0,110.0,95.0,1185.0,2,-15.0,0.010526315789473684,1
2023-03-28,Ecuador,2.0,1.0,41.0,27.0,1477.0,1,-14.0,0.1111111111111111,3
2023-03-28,Syria,0.0,1.0,90.0,85.0,1251.0,0,-5.0,0.0,0
2023-03-28,Seychelles,1.0,0.0,199.0,192.0,860.0,1,-7.0,0.015625,3
2023-03-28,Belgium,3.0,2.0,4.0,14.0,1781.0,1,10.0,0.21428571428571427,3
2023-03-28,Kyrgyzstan,0.0,2.0,94.0,106.0,1233.0,0,12.0,0.0,0
2023-03-28,Burundi,2.0,2.0,141.0,151.0,1075.0,2,10.0,0.006622516556291391,1
2023-03-28,Cameroon,1.0,2.0,33.0,113.0,1499.0,0,80.0,0.0,0
2023-03-28,Colombia,2.0,1.0,17.0,20.0,1613.0,1,3.0,0.15,3
2023-03-28,Philippines,0.0,4.0,134.0,84.0,1113.0,0,-50.0,0.0,0
2023-03-28,Thailand,0.0,2.0,111.0,70.0,1173.0,0,-41.0,0.0,0
2023-03-28,Hong Kong,0.0,2.0,146.0,145.0,1062.0,0,-1.0,0.0,0
2023-03-28,Peru,0.0,0.0,21.0,11.0,1564.0,2,-10.0,0.09090909090909091,1
2023-03-28,Bhutan,1.0,1.0,185.0,175.0,911.0,2,-10.0,0.005714285714285714,1
2023-03-28,Bolivia,2.0,1.0,82.0,49.0,1295.0,1,-33.0,0.061224489795918366,3
2023-03-28,Venezuela,1.0,1.0,55.0,77.0,1406.0,2,22.0,0.012987012987012988,1
2023-03-28,Cape Verde,1.0,0.0,72.0,143.0,1336.0,1,71.0,0.02097902097902098,3
2023-03-28,Uruguay,2.0,1.0,16.0,25.0,1627.0,1,9.0,0.12,3
2023-03-28,Curaçao,0.0,7.0,86.0,2.0,1279.0,0,-84.0,0.0,0
2023-03-28,Burkina Faso,1.0,1.0,50.0,127.0,1435.0,2,77.0,0.007874015748031496,1
2023-03-28,Tajikistan,1.0,2.0,108.0,148.0,1187.0,0,40.0,0.0,0
2023-03-28,Kenya,1.0,2.0,101.0,24.0,1202.0,0,-77.0,0.0,0
2023-03-28,Spain,0.0,2.0,10.0,42.0,1693.0,0,32.0,0.0,0
2023-03-28,Croatia,2.0,0.0,7.0,44.0,1728.0,1,37.0,0.06818181818181818,3
2023-03-28,Ivory Coast,2.0,0.0,47.0,129.0,1441.0,1,82.0,0.023255813953488372,3
2023-03-28,DR Congo,1.0,1.0,73.0,103.0,1334.0,2,30.0,0.009708737864077669,1
2023-03-28,Equatorial Guinea,3.0,2.0,98.0,149.0,1216.0,1,51.0,0.020134228187919462,3
2023-03-28,Tunisia,1.0,0.0,30.0,120.0,1526.0,1,90.0,0.025,3
2023-03-28,South Africa,2.0,1.0,67.0,150.0,1350.0,1,83.0,0.02,3
2023-03-28,Senegal,1.0,0.0,19.0,114.0,1604.0,1,95.0,0.02631578947368421,3
2023-03-28,Egypt,4.0,0.0,39.0,124.0,1490.0,1,85.0,0.024193548387096774,3
2023-03-28,Latvia,0.0,1.0,133.0,28.0,1117.0,0,-105.0,0.0,0
2023-03-28,Mali,0.0,1.0,45.0,126.0,1449.0,0,81.0,0.0,0
2023-03-28,Honduras,1.0,4.0,81.0,53.0,1301.0,0,-28.0,0.0,0
2023-03-28,Israel,0.0,3.0,76.0,12.0,1316.0,0,-64.0,0.0,0
2023-03-28,Belarus,1.0,2.0,97.0,52.0,1222.0,0,-45.0,0.0,0
2023-03-28,Panama,1.0,0.0,61.0,32.0,1392.0,1,-29.0,0.09375,3
2023-03-28,Bermuda,1.0,3.0,169.0,87.0,977.0,0,-82.0,0.0,0
2023-03-28,Montserrat,0.0,0.0,179.0,171.0,941.0,2,-8.0,0.005847953216374269,1
2023-03-28,Uganda,1.0,0.0,89.0,130.0,1261.0,1,41.0,0.023076923076923078,3
2023-03-28,Andorra,1.0,1.0,153.0,107.0,1031.0,2,-46.0,0.009345794392523364,1
2023-03-28,Norway,1.0,1.0,43.0,78.0,1475.0,2,35.0,0.01282051282051282,1
2023-03-29,Benin,1.0,1.0,91.0,137.0,1247.0,2,46.0,0.0072992700729927005,1
2023-03-31,Laos,1.0,2.0,187.0,175.0,906.0,0,-12.0,0.0,0
2023-04-19,Mexico,1.0,1.0,15.0,13.0,1632.0,2,-2.0,0.07692307692307693,1
2023-06-07,Guatemala,0.0,2.0,116.0,15.0,1165.0,0,-101.0,0.0,0
2023-06-09,Malta,1.0,0.0,172.0,91.0,973.0,1,-81.0,0.03296703296703297,3
2023-06-10,Cameroon,2.0,2.0,42.0,15.0,1470.0,2,-27.0,0.06666666666666667,1
2023-06-10,Nicaragua,2.0,3.0,140.0,58.0,1079.0,0,-82.0,0.0,0
2023-06-11,Cuba,0.0,3.0,165.0,31.0,986.0,0,-134.0,0.0,0
2023-06-11,Pakistan,0.0,3.0,195.0,180.0,861.0,0,-15.0,0.0,0
2023-06-11,Trinidad and Tobago,1.0,0.0,104.0,116.0,1198.0,1,12.0,0.02586206896551724,3
2023-06-11,Oman,0.0,3.0,73.0,74.0,1334.0,0,1.0,0.0,0
2023-06-11,Turkmenistan,1.0,1.0,137.0,109.0,1095.0,2,-28.0,0.009174311926605505,1
2023-06-12,Ukraine,3.0,3.0,30.0,14.0,1530.0,2,-16.0,0.07142857142857142,1
2023-06-12,Cape Verde,0.0,0.0,71.0,11.0,1337.0,2,-60.0,0.09090909090909091,1
2023-06-13,Afghanistan,1.0,6.0,155.0,24.0,1023.0,0,-131.0,0.0,0
2023-06-13,Costa Rica,0.0,0.0,39.0,88.0,1491.0,2,49.0,0.011363636363636364,1
