date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,rank_home,total_points_home,rank_away,total_points_away
2025-11-18,Haiti,Nicaragua,2.0,0.0,FIFA World Cup qualification,Willemstad,Curaçao,True,88.0,1268.0,133.0,1107.0
2025-11-18,Mexico,Paraguay,1.0,2.0,Friendly,San Antonio,United States,True,14.0,1683.0,39.0,1498.0
2025-11-18,South Korea,Ghana,1.0,0.0,Friendly,Seoul,South Korea,False,22.0,1594.0,73.0,1356.0
2025-11-18,Austria,Bosnia and Herzegovina,1.0,1.0,FIFA World Cup qualification,Vienna,Austria,False,24.0,1587.0,75.0,1341.0
2025-11-18,Kosovo,Switzerland,1.0,1.0,FIFA World Cup qualification,Pristina,Kosovo,False,84.0,1285.0,17.0,1653.0
2025-11-18,Wales,North Macedonia,7.0,1.0,FIFA World Cup qualification,Cardiff,Wales,False,34.0,1519.0,65.0,1391.0
2025-11-18,Saint Kitts and Nevis,Belize,2.0,6.0,CONCACAF Series,Basseterre,Saint Kitts and Nevis,False,151.0,1042.0,181.0,904.0
2025-11-18,Antigua and Barbuda,Guyana,1.0,4.0,CONCACAF Series,North Sound,Antigua and Barbuda,False,160.0,992.0,153.0,1037.0
2025-11-18,Iran,Uzbekistan,0.0,0.0,Al Ain International Cup,Al Ain,United Arab Emirates,True,21.0,1618.0,55.0,1452.0
2025-11-18,Guatemala,Suriname,3.0,1.0,FIFA World Cup qualification,Guatemala City,Guatemala,False,95.0,1242.0,126.0,1136.0
2025-11-18,Panama,El Salvador,3.0,0.0,FIFA World Cup qualification,Panama City,Panama,False,31.0,1528.0,94.0,1248.0
2025-11-18,Jamaica,Curaçao,0.0,0.0,FIFA World Cup qualification,Kingston,Jamaica,False,68.0,1367.0,82.0,1296.0
2025-11-18,Costa Rica,Honduras,0.0,0.0,FIFA World Cup qualification,San José,Costa Rica,False,45.0,1484.0,64.0,1396.0
2025-11-18,Faroe Islands,Kazakhstan,1.0,0.0,Friendly,Pula,Croatia,True,127.0,1132.0,115.0,1168.0
2025-11-18,Belgium,Liechtenstein,7.0,0.0,FIFA World Cup qualification,Liège,Belgium,False,8.0,1740.0,206.0,802.0
2025-11-18,Ecuador,New Zealand,2.0,0.0,Friendly,Harrison,United States,True,23.0,1590.0,85.0,1283.0
2025-11-19,Laos,Vietnam,0.0,2.0,AFC Asian Cup qualification,Vientiane,Laos,False,187.0,877.0,110.0,1184.0
2025-11-20,Vanuatu,Solomon Islands,2.0,1.0,MSG Prime Minister's Cup,Port Moresby,Papua New Guinea,True,160.0,997.0,152.0,1040.0
2025-11-20,Papua New Guinea,Fiji,2.0,0.0,MSG Prime Minister's Cup,Port Moresby,Papua New Guinea,False,170.0,975.0,155.0,1030.0
2025-11-23,Papua New Guinea,Vanuatu,2.0,2.0,MSG Prime Minister's Cup,Port Moresby,Papua New Guinea,False,170.0,975.0,160.0,997.0
2025-11-25,Mauritania,Kuwait,0.0,2.0,Arab Cup qualification,Al Rayyan,Qatar,True,114.0,1174.0,135.0,1103.0
2025-11-25,Syria,South Sudan,2.0,0.0,Arab Cup qualification,Doha,Qatar,True,87.0,1278.0,168.0,979.0
2025-11-25,Palestine,Libya,0.0,0.0,Arab Cup qualification,Al Rayyan,Qatar,True,96.0,1231.0,111.0,1183.0
2025-11-26,Oman,Somalia,0.0,0.0,Arab Cup qualification,Doha,Qatar,True,79.0,1312.0,200.0,827.0
2025-11-26,Bahrain,Djibouti,1.0,0.0,Arab Cup qualification,Al Rayyan,Qatar,True,91.0,1259.0,196.0,848.0
2025-11-26,Sudan,Lebanon,2.0,1.0,Arab Cup qualification,Al Rayyan,Qatar,True,118.0,1154.0,107.0,1191.0
2025-11-26,Comoros,Yemen,4.0,4.0,Arab Cup qualification,Doha,Qatar,True,108.0,1190.0,148.0,1049.0
2025-12-01,Tunisia,Syria,0.0,1.0,Arab Cup,Al Rayyan,Qatar,True,40.0,1497.0,87.0,1278.0
2025-12-01,Qatar,Palestine,0.0,1.0,Arab Cup,Al Khor,Qatar,False,51.0,1462.0,96.0,1231.0
2025-12-02,Egypt,Kuwait,1.0,1.0,Arab Cup,Lusail,Qatar,True,34.0,1521.0,135.0,1103.0
2025-12-02,Morocco,Comoros,3.0,1.0,Arab Cup,Al Rayyan,Qatar,True,11.0,1713.0,108.0,1190.0
2025-12-02,Saudi Arabia,Oman,2.0,1.0,Arab Cup,Al Rayyan,Qatar,True,60.0,1429.0,79.0,1312.0
2025-12-03,Jordan,United Arab Emirates,2.0,1.0,Arab Cup,Al Khor,Qatar,True,66.0,1378.0,67.0,1370.0
2025-12-03,Algeria,Sudan,0.0,0.0,Arab Cup,Al Rayyan,Qatar,True,35.0,1516.0,118.0,1154.0
2025-12-03,Iraq,Bahrain,2.0,1.0,Arab Cup,Doha,Qatar,True,58.0,1439.0,91.0,1259.0
2025-12-04,Palestine,Tunisia,2.0,2.0,Arab Cup,Lusail,Qatar,True,96.0,1231.0,40.0,1497.0
2025-12-04,Qatar,Syria,1.0,1.0,Arab Cup,Al Rayyan,Qatar,False,51.0,1462.0,87.0,1278.0
2025-12-05,Oman,Morocco,0.0,0.0,Arab Cup,Al Rayyan,Qatar,True,79.0,1312.0,11.0,1713.0
2025-12-05,Comoros,Saudi Arabia,1.0,3.0,Arab Cup,Al Khor,Qatar,True,108.0,1190.0,60.0,1429.0
2025-12-06,Kuwait,Jordan,1.0,3.0,Arab Cup,Al Rayyan,Qatar,True,135.0,1103.0,66.0,1378.0
2025-12-06,United Arab Emirates,Egypt,1.0,1.0,Arab Cup,Lusail,Qatar,True,67.0,1370.0,34.0,1521.0
2025-12-06,Bahrain,Algeria,1.0,5.0,Arab Cup,Al Rayyan,Qatar,True,91.0,1259.0,35.0,1516.0
2025-12-06,Sudan,Iraq,0.0,2.0,Arab Cup,Doha,Qatar,True,118.0,1154.0,58.0,1439.0
2025-12-07,Qatar,Tunisia,0.0,3.0,Arab Cup,Al Khor,Qatar,False,51.0,1462.0,40.0,1497.0
2025-12-07,Syria,Palestine,0.0,0.0,Arab Cup,Al Rayyan,Qatar,True,87.0,1278.0,96.0,1231.0
2025-12-08,Morocco,Saudi Arabia,1.0,0.0,Arab Cup,Lusail,Qatar,True,11.0,1713.0,60.0,1429.0
2025-12-08,Oman,Comoros,2.0,1.0,Arab Cup,Doha,Qatar,True,79.0,1312.0,108.0,1190.0
2025-12-09,Egypt,Jordan,0.0,3.0,Arab Cup,Al Khor,Qatar,True,34.0,1521.0,66.0,1378.0
2025-12-09,United Arab Emirates,Kuwait,3.0,1.0,Arab Cup,Doha,Qatar,True,67.0,1370.0,135.0,1103.0
2025-12-09,Algeria,Iraq,2.0,0.0,Arab Cup,Al Rayyan,Qatar,True,35.0,1516.0,58.0,1439.0
2025-12-09,Bahrain,Sudan,3.0,1.0,Arab Cup,Al Rayyan,Qatar,True,91.0,1259.0,118.0,1154.0
2025-12-11,Morocco,Syria,1.0,0.0,Arab Cup,Al Rayyan,Qatar,True,11.0,1713.0,87.0,1278.0
2025-12-11,Palestine,Saudi Arabia,1.0,2.0,Arab Cup,Lusail,Qatar,True,96.0,1231.0,60.0,1429.0
2025-12-12,Jordan,Iraq,1.0,0.0,Arab Cup,Al Rayyan,Qatar,True,66.0,1378.0,58.0,1439.0
2025-12-12,Algeria,United Arab Emirates,1.0,1.0,Arab Cup,Al Khor,Qatar,True,35.0,1516.0,67.0,1370.0
2025-12-15,Morocco,United Arab Emirates,3.0,0.0,Arab Cup,Al Rayyan,Qatar,True,11.0,1713.0,67.0,1370.0
2025-12-15,Saudi Arabia,Jordan,0.0,1.0,Arab Cup,Al Khor,Qatar,True,60.0,1429.0,66.0,1378.0
2025-12-18,Jordan,Morocco,2.0,3.0,Arab Cup,Lusail,Qatar,True,66.0,1378.0,11.0,1713.0
2025-12-21,Morocco,Comoros,2.0,0.0,African Cup of Nations,Rabat,Morocco,False,11.0,1713.0,108.0,1190.0
2025-12-22,Mali,Zambia,1.0,1.0,African Cup of Nations,Casablanca,Morocco,True,53.0,1455.0,91.0,1258.0
2025-12-22,South Africa,Angola,2.0,1.0,African Cup of Nations,Marrakesh,Morocco,True,61.0,1427.0,89.0,1272.0
2025-12-22,Egypt,Zimbabwe,2.0,1.0,African Cup of Nations,Agadir,Morocco,True,35.0,1515.0,129.0,1124.0
2025-12-23,DR Congo,Benin,1.0,0.0,African Cup of Nations,Rabat,Morocco,True,56.0,1444.0,92.0,1256.0
2025-12-23,Senegal,Botswana,3.0,0.0,African Cup of Nations,Tangier,Morocco,True,19.0,1648.0,138.0,1085.0
2025-12-23,Nigeria,Tanzania,2.0,1.0,African Cup of Nations,Fez,Morocco,True,38.0,1502.0,112.0,1181.0
2025-12-23,Tunisia,Uganda,3.0,1.0,African Cup of Nations,Rabat,Morocco,True,41.0,1495.0,85.0,1288.0
2025-12-24,Cameroon,Gabon,1.0,0.0,African Cup of Nations,Agadir,Morocco,True,57.0,1440.0,78.0,1321.0
2025-12-24,Ivory Coast,Mozambique,1.0,0.0,African Cup of Nations,Marrakesh,Morocco,True,42.0,1490.0,102.0,1223.0
2025-12-24,Algeria,Sudan,3.0,0.0,African Cup of Nations,Rabat,Morocco,True,34.0,1518.0,117.0,1154.0
2025-12-24,Burkina Faso,Equatorial Guinea,2.0,1.0,African Cup of Nations,Casablanca,Morocco,True,62.0,1405.0,97.0,1229.0
2025-12-26,Zambia,Comoros,0.0,0.0,African Cup of Nations,Casablanca,Morocco,True,91.0,1258.0,109.0,1186.0
2025-12-26,Morocco,Mali,1.0,1.0,African Cup of Nations,Rabat,Morocco,False,11.0,1716.0,53.0,1455.0
2025-12-26,Angola,Zimbabwe,1.0,1.0,African Cup of Nations,Marrakesh,Morocco,True,89.0,1272.0,129.0,1124.0
2025-12-26,Egypt,South Africa,1.0,0.0,African Cup of Nations,Agadir,Morocco,True,35.0,1515.0,61.0,1427.0
2025-12-27,Uganda,Tanzania,1.0,1.0,African Cup of Nations,Rabat,Morocco,True,85.0,1288.0,112.0,1181.0
2025-12-27,Nigeria,Tunisia,3.0,2.0,African Cup of Nations,Fez,Morocco,True,38.0,1502.0,41.0,1495.0
2025-12-27,Benin,Botswana,1.0,0.0,African Cup of Nations,Rabat,Morocco,True,92.0,1256.0,138.0,1085.0
2025-12-27,Senegal,DR Congo,1.0,1.0,African Cup of Nations,Tangier,Morocco,True,19.0,1648.0,56.0,1444.0
2025-12-28,Equatorial Guinea,Sudan,0.0,1.0,African Cup of Nations,Casablanca,Morocco,True,97.0,1229.0,117.0,1154.0
2025-12-28,Algeria,Burkina Faso,1.0,0.0,African Cup of Nations,Rabat,Morocco,True,34.0,1518.0,62.0,1405.0
2025-12-28,Gabon,Mozambique,2.0,3.0,African Cup of Nations,Agadir,Morocco,True,78.0,1321.0,102.0,1223.0
2025-12-28,Ivory Coast,Cameroon,1.0,1.0,African Cup of Nations,Marrakesh,Morocco,True,42.0,1490.0,57.0,1440.0
2025-12-29,Angola,Egypt,0.0,0.0,African Cup of Nations,Agadir,Morocco,True,89.0,1272.0,35.0,1515.0
2025-12-29,Zimbabwe,South Africa,2.0,3.0,African Cup of Nations,Marrakesh,Morocco,True,129.0,1124.0,61.0,1427.0
2025-12-29,Morocco,Zambia,3.0,0.0,African Cup of Nations,Rabat,Morocco,False,11.0,1716.0,91.0,1258.0
2025-12-29,Comoros,Mali,0.0,0.0,African Cup of Nations,Casablanca,Morocco,True,109.0,1186.0,53.0,1455.0
2025-12-30,Uganda,Nigeria,1.0,3.0,African Cup of Nations,Fez,Morocco,True,85.0,1288.0,38.0,1502.0
2025-12-30,Tanzania,Tunisia,1.0,1.0,African Cup of Nations,Rabat,Morocco,True,112.0,1181.0,41.0,1495.0
2025-12-30,Benin,Senegal,0.0,3.0,African Cup of Nations,Tangier,Morocco,True,92.0,1256.0,19.0,1648.0
2025-12-30,Botswana,DR Congo,0.0,3.0,African Cup of Nations,Rabat,Morocco,True,138.0,1085.0,56.0,1444.0
2025-12-31,Equatorial Guinea,Algeria,1.0,3.0,African Cup of Nations,Rabat,Morocco,True,97.0,1229.0,34.0,1518.0
2025-12-31,Sudan,Burkina Faso,0.0,2.0,African Cup of Nations,Casablanca,Morocco,True,117.0,1154.0,62.0,1405.0
2025-12-31,Gabon,Ivory Coast,2.0,3.0,African Cup of Nations,Marrakesh,Morocco,True,78.0,1321.0,42.0,1490.0
2025-12-31,Mozambique,Cameroon,1.0,2.0,African Cup of Nations,Agadir,Morocco,True,102.0,1223.0,57.0,1440.0
2026-01-03,Senegal,Sudan,3.0,1.0,African Cup of Nations,Tangier,Morocco,True,19.0,1648.0,117.0,1154.0
2026-01-03,Mali,Tunisia,1.0,1.0,African Cup of Nations,Casablanca,Morocco,True,53.0,1455.0,41.0,1495.0
2026-01-04,Morocco,Tanzania,1.0,0.0,African Cup of Nations,Rabat,Morocco,False,11.0,1716.0,112.0,1181.0
2026-01-04,South Africa,Cameroon,1.0,2.0,African Cup of Nations,Rabat,Morocco,True,61.0,1427.0,57.0,1440.0
2026-01-05,Egypt,Benin,3.0,1.0,African Cup of Nations,Agadir,Morocco,True,35.0,1515.0,92.0,1256.0
2026-01-05,Nigeria,Mozambique,4.0,0.0,African Cup of Nations,Fez,Morocco,True,38.0,1502.0,102.0,1223.0
2026-01-06,Algeria,DR Congo,1.0,0.0,African Cup of Nations,Rabat,Morocco,True,34.0,1518.0,56.0,1444.0
2026-01-06,Ivory Coast,Burkina Faso,3.0,0.0,African Cup of Nations,Marrakesh,Morocco,True,42.0,1490.0,62.0,1405.0
2026-01-09,Mali,Senegal,0.0,1.0,African Cup of Nations,Tangier,Morocco,True,53.0,1455.0,19.0,1648.0
2026-01-09,Morocco,Cameroon,2.0,0.0,African Cup of Nations,Rabat,Morocco,False,11.0,1716.0,57.0,1440.0
