home_team,away_team,target,rank_dif,goals_dif,goals_dif_l5,goals_suf_dif,goals_suf_dif_l5,goals_per_ranking_dif,dif_rank_agst,dif_rank_agst_l5,dif_points_rank,dif_points_rank_l5,is_friendly
Chad,Sierra Leone,1,56.0,-0.7792207792207791,-1.2,-0.5844155844155845,-0.8,-0.00934639267652519,21.103896103896105,13.0,-0.006722542532430693,-0.018741338242345376,0
Bangladesh,Maldives,1,22.0,-0.25,-0.8,0.3833333333333333,0.20000000000000018,-0.00023326636368771383,-38.133333333333354,-49.80000000000001,0.0008776749915588664,-0.0010047410047410049,1
Armenia,Faroe Islands,1,-39.0,0.6111111111111112,0.8,0.05555555555555558,0.40000000000000013,0.009884695588175167,-17.0,-10.799999999999997,0.010910821002374154,0.005312411065104001,0
Republic of Ireland,Finland,0,-3.0,-0.40555555555555567,-0.4,-0.3111111111111111,-0.3999999999999999,-0.00248311244632117,-13.644444444444446,2.6000000000000014,0.013902602274490812,0.0042467948717948715,0
Belgium,Italy,1,-3.0,0.09090909090909083,-1.0000000000000002,-0.3181818181818181,0.20000000000000018,0.0006563088161925107,1.5454545454545467,-17.999999999999996,-0.066706500249762,-0.3209282700421941,0
Venezuela,Brazil,1,39.0,-0.6166666666666667,-0.7999999999999999,-0.34285714285714275,1.2000000000000002,-0.03052185180822241,14.404761904761905,2.200000000000003,0.006353142261179792,0.15964216200927162,0
Kazakhstan,Austria,1,84.0,-1.0606060606060603,-2.0,0.7121212121212122,1.0000000000000002,-0.02652268636923368,23.18181818181818,-2.6000000000000014,-0.05843851900140208,-0.018116698448925658,0
Slovenia,Norway,1,4.0,-0.36714975845410613,-0.3999999999999999,-0.5072463768115941,-1.0,-0.009290729308763571,9.606280193236714,13.600000000000001,0.04282305298892884,0.012561121195767709,0
North Macedonia,Latvia,0,-68.0,0.611111111111111,1.0,-0.38888888888888884,-1.0,0.008672382790834463,-5.7222222222222285,-15.200000000000003,0.026017073525762567,0.007976728705407068,0
Montserrat,Saint Vincent and the Grenadines,1,6.0,-0.9166666666666667,-0.20000000000000018,0.6666666666666667,0.7999999999999998,-0.00544619125418462,-14.416666666666686,9.599999999999994,-0.005523489249923192,-0.007460815047021943,0
Malta,Liechtenstein,0,-31.0,0.25163398692810457,0.0,-0.22549019607843124,1.6,0.004526214015787953,-23.235294117647058,-51.60000000000001,0.003540658575957224,-0.0025043019351642104,1
Saint Kitts and Nevis,Cuba,0,-23.0,0.3686274509803922,0.8000000000000003,-0.1568627450980391,-0.6,-0.0006786574682435377,58.08235294117645,83.6,-0.00027205816129813147,0.002916015655283155,0
Costa Rica,Panama,1,11.0,-0.29813664596273304,0.0,-0.060559006211180044,-1.2000000000000002,-0.007684275896896946,9.642857142857146,51.800000000000004,-0.0071419113346905296,-0.04241757322576725,0
Jamaica,United States,1,43.0,-0.6666666666666665,0.0,0.16666666666666663,-0.3999999999999999,-0.020231947225878046,27.96666666666666,61.199999999999996,-0.022082935485855326,-0.0023737790222460586,0
Hong Kong,Philippines,0,13.0,0.5108695652173914,0.3999999999999999,-0.1222826086956521,-0.9999999999999999,0.003930331029536736,6.671195652173907,49.2,-0.0026227604807090793,0.0025274531320924262,1
Malaysia,Laos,0,-54.0,1.0823529411764705,0.0,0.3058823529411765,0.20000000000000018,0.013447660014528753,-72.23529411764706,-69.4,0.009515651888651524,0.006867946060064287,1
Singapore,Myanmar,0,-3.0,-0.024242424242424288,0.0,0.20606060606060606,0.3999999999999999,-4.4199595058049684e-06,-3.296969696969697,-32.8,-0.0007707168747869428,-0.0010149253731343284,1
Thailand,Lebanon,1,-19.0,0.4136363636363636,1.0,0.34090909090909083,0.19999999999999996,0.0057948735865096836,-13.477272727272734,-1.0,0.008218219032113146,0.008427502312699552,1
France,Israel,1,-79.0,1.0318627450980393,0.3999999999999999,-1.0735294117647058,-1.2000000000000002,0.03257724642428213,-19.647058823529413,-3.0,0.14815786851841226,0.20134493670886075,0
Qatar,Uzbekistan,0,-12.0,0.030000000000000027,0.8,0.5657142857142858,1.8000000000000003,-0.0010329905599042316,5.597142857142856,21.0,-0.002369607339935232,-0.02812162949648586,0
Greece,England,1,38.0,-0.046666666666666634,0.40000000000000013,-0.10888888888888881,-0.8,-0.014928050127486502,26.18222222222223,23.39999999999999,-0.0014143064497482705,0.15381119128466328,0
Australia,Saudi Arabia,1,-35.0,0.8333333333333333,0.6000000000000001,-0.42261904761904767,-0.6,0.010701414658515436,-3.720238095238102,3.0,0.011569195100462532,0.016503980444151703,0
Ecuador,Bolivia,0,-52.0,0.26086956521739124,-1.2000000000000002,-1.2173913043478262,-1.6,0.00399694783573807,4.391304347826086,-3.400000000000002,0.056664352331546174,0.1391399331423811,0
Oman,Palestine,0,-20.0,0.36086956521739133,0.6,-0.032608695652173836,-0.40000000000000013,0.00379461658736697,2.173913043478265,15.200000000000003,0.0068088539029844755,-0.0037105775470473723,0
Papua New Guinea,Fiji,1,25.0,-0.9380952380952381,0.0,1.4380952380952383,1.7999999999999998,-0.006437719712815787,9.128571428571405,5.0,-0.0058943282674306825,-0.0051303624225165715,0
Solomon Islands,New Caledonia,1,-8.0,-1.488888888888889,-4.2,0.4111111111111112,1.2000000000000002,-0.008958036070518064,-2.51111111111112,-21.80000000000001,-0.003459770037042991,-0.014994035406406541,0
United Arab Emirates,Kyrgyzstan,0,-35.0,0.6863636363636365,0.0,-0.9227272727272726,-0.6000000000000001,0.005837320574162681,9.75,-1.6000000000000014,0.010843849134475027,0.01394605262252321,0
Kuwait,South Korea,1,113.0,-0.9373913043478261,-2.2,0.2904347826086956,0.7999999999999999,-0.018079959256429846,31.546086956521734,0.0,-0.019713118410120696,-0.020989791870972368,0
Iraq,Jordan,1,-8.0,-0.0032051282051281937,-0.6000000000000001,-0.4262820512820512,-0.19999999999999996,-0.0010006848018953816,3.714743589743591,1.0,0.0029410744804672963,-0.0001622760208082226,0
North Korea,Iran,1,92.0,-1.0763636363636364,-0.3999999999999999,0.31999999999999995,1.2,-0.009880817059218418,-9.378181818181815,-0.20000000000000284,-0.02177770496506439,-0.02589179841897233,0
Lesotho,Central African Republic,0,23.0,-1.2922077922077921,-1.0,-0.5129870129870131,-1.8000000000000003,-0.01298696433922685,2.558441558441558,22.60000000000001,-0.003643472862463957,-0.0016458932566315114,0
Rwanda,Libya,1,4.0,-0.6018099547511313,0.0,-0.1945701357466063,-0.19999999999999996,-0.00510249274763237,-9.692307692307693,-5.200000000000003,0.004076391563637276,0.012800619427056521,0
Benin,Nigeria,1,59.0,-0.09821428571428581,0.40000000000000013,0.40773809523809523,0.7999999999999999,-0.000997332596085419,-0.3839285714285694,-10.599999999999994,-0.0035425248668975937,0.01327495739850625,0
Equatorial Guinea,Algeria,1,51.0,-0.8369565217391304,-1.4000000000000001,0.2239130434782609,0.6,-0.009603994267643844,8.0695652173913,3.4000000000000057,-0.009960608113986535,-0.012791031616462976,0
Niger,Sudan,0,21.0,-0.3571428571428571,-0.9999999999999999,0.4999999999999999,0.9999999999999999,-0.0028377745872973283,-9.357142857142861,-10.200000000000003,-0.012065649504341235,-0.016696385799828916,0
Burundi,Malawi,1,5.0,0.6068376068376068,0.7999999999999999,0.8974358974358976,-0.3999999999999999,0.006290098467175483,-0.2307692307692264,28.19999999999999,6.556745243597485e-05,0.0078075900410925795,0
Paraguay,Argentina,0,54.0,-1.5,-1.5999999999999999,0.6666666666666667,0.0,-0.02514083594422973,-13.416666666666664,-10.399999999999999,-0.044315353924647596,0.08440682155448197,0
Burkina Faso,Senegal,1,42.0,-0.4545454545454546,0.7999999999999998,0.6818181818181819,0.8,-0.004434917937309643,-2.4545454545454533,-6.800000000000011,-0.054002375784445375,0.003660588055725982,0
Madagascar,Tunisia,1,62.0,-0.011204481792717047,-0.4,0.4285714285714286,0.20000000000000007,-0.002509745013045208,26.229691876750692,-21.0,-0.013790394588083814,-0.006133839670964144,0
Scotland,Croatia,0,39.0,-0.33333333333333326,-0.8,0.7142857142857142,0.20000000000000018,-0.006823590498031242,-0.6190476190476204,-9.0,-0.05108740428490443,-0.034633699633699645,0
Denmark,Spain,1,18.0,-0.9745454545454546,-0.8,0.22363636363636363,0.6,-0.03231542666461769,18.92363636363637,-5.199999999999999,-0.13112949640340799,-0.14130952380952377,0
Suriname,Canada,1,101.0,0.7727272727272727,2.2,-0.4545454545454545,-0.3999999999999999,-0.014670603308709214,94.63636363636363,131.4,-0.0501882949780735,-0.061685357152410976,0
Cyprus,Lithuania,0,-14.0,-0.11111111111111105,0.19999999999999996,1.222222222222222,0.40000000000000013,-0.0007442721306141799,-4.888888888888886,31.200000000000003,-0.00554589896118873,0.0056755710414247,0
Romania,Kosovo,1,-58.0,0.36898395721925126,0.40000000000000013,-0.34491978609625673,-0.3999999999999999,0.003822337621464259,3.2673796791443834,5.799999999999997,0.013551653796674678,0.0053804123541161125,0
Northern Ireland,Belarus,0,-26.0,0.5555555555555556,1.4,-0.2777777777777777,-0.8,0.006556043852926917,1.0,20.799999999999997,0.008045813678000958,0.005650198670522551,0
Puerto Rico,Aruba,0,-42.0,1.288888888888889,0.8,-0.7777777777777779,-1.2000000000000002,0.006271243115404966,24.71111111111111,33.19999999999999,0.006493414680215945,0.007220611492631749,0
San Marino,Gibraltar,1,13.0,0.1111111111111111,-0.4,-0.3333333333333335,1.2000000000000002,0.0007367776013875501,14.388888888888886,7.400000000000006,-0.003063016214605592,-0.012387402590267207,0
Barbados,Guyana,1,12.0,-0.24603174603174605,1.4000000000000001,1.4444444444444444,0.20000000000000018,-0.0029688893306057326,15.76190476190476,31.400000000000006,-0.0042894700459349105,0.0025857909962199283,0
Luxembourg,Bulgaria,1,5.0,0.16666666666666663,-0.2,0.4444444444444444,0.19999999999999996,0.001704617080307766,4.277777777777786,-7.200000000000003,-0.0010523816837634172,-0.011404941160275106,0
Portugal,Poland,0,-24.0,0.9702380952380951,-0.20000000000000018,-0.6666666666666666,-1.4,0.015036928555624624,1.4166666666666714,12.400000000000002,0.011488800773030113,0.057179487179487204,0
Switzerland,Serbia,1,-16.0,0.3623188405797102,0.4,0.0828157349896479,1.2000000000000002,0.0019520017695200155,9.279503105590067,4.200000000000001,-0.0076914352261970576,-0.06619047619047617,0
Honduras,Mexico,0,61.0,-0.09384164222873892,1.4,0.14956011730205288,0.8,-0.012047091477430053,31.010263929618773,37.0,-0.01277794452875522,-0.0385748784341082,0
Eswatini,Guinea-Bissau,1,44.0,-0.17105263157894735,-0.19999999999999996,-0.10197368421052633,0.8,-0.0040332979438593135,29.694078947368425,28.799999999999997,-0.008029855133361954,-0.010959874830842573,0
Peru,Chile,1,-15.0,-0.6285714285714286,0.0,-0.05714285714285716,-0.6000000000000001,-0.011314121973915485,-6.590476190476188,-19.799999999999997,0.011519232852457914,0.0726010101010101,0
Samoa,Tahiti,1,27.0,0.39743589743589736,0.7999999999999999,0.6025641025641024,1.0,0.0015086324521985921,12.320512820512818,36.400000000000006,-0.002173344981713364,0.0013892790412988855,0
New Zealand,Vanuatu,0,-66.0,0.7333333333333334,0.8000000000000003,-1.1333333333333333,-1.0,0.013963416931104936,-64.39999999999999,-40.80000000000001,0.009208423853634046,0.012969179044567715,0
Indonesia,Japan,1,115.0,-2.0945454545454547,-2.6,0.7418181818181818,0.8,-0.032512196565514795,20.225454545454554,-11.599999999999994,-0.033643477255001754,-0.01784518034201911,0
Saint Lucia,Grenada,1,-11.0,0.7875000000000001,0.7999999999999999,-1.2125,-0.40000000000000013,0.0035019346283826696,35.462500000000006,38.60000000000001,0.00928713803988266,0.008528222327013064,0
Gambia,Comoros,1,20.0,0.0071428571428571175,0.0,0.5142857142857142,0.7999999999999999,0.002086838271005342,-13.664285714285711,-5.0,-0.0071751699352729775,-0.019963146874911582,0
Gabon,Morocco,1,72.0,-0.6785714285714286,-1.6,0.7857142857142858,0.7999999999999999,-0.0089612986821691,10.799999999999997,0.7999999999999972,-0.1617397309644707,-0.013075862700961753,0
Zambia,Ivory Coast,0,54.0,-0.5113636363636365,-0.8,0.12121212121212122,0.6,-0.006892417169431998,10.140151515151516,1.1999999999999886,-0.020826802240950307,-0.007123877727608707,0
Russia,Brunei,0,-150.0,1.9318181818181817,2.6,-1.9545454545454546,0.2,0.02769949664606057,-92.51136363636363,-87.19999999999999,0.02483056850707677,0.021038624768780483,1
Angola,Ghana,1,9.0,0.024074074074074137,0.3999999999999999,-0.5962962962962963,-0.9999999999999999,0.0002509826246731694,0.059259259259249575,-18.599999999999994,0.004241449399781183,0.01974989854437252,0
Mozambique,Mali,1,44.0,-0.20869565217391317,1.0,0.6978260869565217,0.39999999999999997,-0.002176422614634136,1.1673913043478308,-7.3999999999999915,-0.007568451259773597,0.007377497393919042,0
Zimbabwe,Kenya,1,11.0,-0.3928571428571428,0.4,-0.2678571428571428,-0.3999999999999999,-0.0030629872109396543,-9.375,11.399999999999991,0.0019776346898234317,0.00426599743664636,0
Uganda,South Africa,1,27.0,-0.3482142857142858,-1.0,0.2589285714285714,-0.8,-0.004762050434906746,12.839285714285708,26.200000000000003,-0.02362454232262022,-0.007296316103165525,0
Uruguay,Colombia,0,4.0,-0.1826923076923077,-1.2,0.012820512820512775,-0.4,-0.020224111036831888,13.596153846153847,20.0,-0.023963989833855337,-0.599099024578158,0
Botswana,Mauritania,1,26.0,0.27450980392156865,0.8,0.10364145658263313,0.0,0.0003868957408648,25.927170868347346,37.60000000000001,-0.0030027026748283524,0.017338682803940127,0
Cape Verde,Egypt,1,42.0,-1.0434782608695652,-1.6,0.30434782608695643,0.8,-0.010142598080851566,-4.652173913043484,1.2000000000000028,-0.002141520967588309,-0.015186823158692481,0
Turkey,Wales,1,-3.0,0.3309178743961354,0.8,0.4347826086956521,-0.3999999999999999,0.018783301973680493,-30.647342995169076,-7.799999999999997,0.007332270964729,0.004839687934420713,0
Albania,Czech Republic,1,20.0,-0.6047619047619046,-1.0,-0.24285714285714277,-0.8,-0.007122507122507119,-4.085714285714289,-2.6000000000000014,-0.0023592473476936326,-0.008197648123021248,0
Georgia,Ukraine,1,42.0,0.5238095238095237,0.19999999999999996,0.23809523809523814,0.19999999999999996,0.008698634718539676,1.095238095238095,-3.200000000000003,-0.014602640050836897,-0.05824853530681467,0
Dominican Republic,Dominica,0,-41.0,0.9204545454545454,2.4,-1.2386363636363638,-2.6,0.007373473895147052,-16.89772727272728,33.599999999999994,0.004926034208652091,0.013615205595029677,0
Netherlands,Hungary,0,-24.0,0.7380952380952379,1.0,0.20833333333333326,0.40000000000000013,0.024955588534425182,-16.82738095238095,-14.199999999999996,0.01543738777662855,-0.024988095238095236,0
Azerbaijan,Estonia,1,-6.0,0.3445378151260504,0.3999999999999999,-0.17927170868347364,0.8,0.003688170602716822,8.361344537815121,-2.200000000000003,0.009208584550221862,-0.0009443458094262735,0
Guinea,DR Congo,0,21.0,0.6591304347826086,0.20000000000000018,0.6104347826086955,1.0,0.005858058119525599,7.784347826086957,4.0,-0.004385443773311518,-0.019930975341411715,0
Montenegro,Iceland,1,5.0,-0.6190476190476191,-0.9999999999999999,-0.06349206349206349,-0.8,-0.009989042594921959,-0.6984126984126959,14.0,-0.03504369221783595,-0.015115729806329711,0
Bermuda,Antigua and Barbuda,0,11.0,0.9340659340659341,2.4,-0.9285714285714284,-0.3999999999999999,0.006856540195638991,-19.829670329670336,-19.599999999999994,0.006244099198967642,0.0106838883081977,0
Sweden,Slovakia,0,-13.0,0.2727272727272727,0.40000000000000013,0.5173160173160173,0.19999999999999996,0.0032395603556115773,1.337662337662337,10.200000000000003,-0.0416128205394706,-0.002772654107341472,0
Andorra,Moldova,1,20.0,-0.7254901960784315,-0.6,0.5392156862745097,0.19999999999999996,-0.008356148976574768,3.1013071895424815,11.599999999999994,-0.018414166848003115,-0.007038667951011423,0
Ethiopia,Tanzania,1,36.0,0.046052631578947345,-0.19999999999999996,0.5855263157894737,1.2,-0.0010291738054445084,23.54276315789474,21.39999999999999,-0.00699866083453534,-0.013355975205764259,0
Germany,Bosnia and Herzegovina,0,-63.0,1.0686274509803921,1.6,-0.7671568627450978,-1.0,0.07155823766068099,-34.26470588235294,7.200000000000003,0.21160324014470852,0.13518894009216592,0
Nepal,Afghanistan,0,25.0,-0.05555555555555547,0.0,-0.0277777777777779,2.4000000000000004,-0.0009829603676746682,15.694444444444443,-10.199999999999989,-0.004078434835614096,-0.011437908496732025,1
Sri Lanka,Yemen,0,49.0,-0.6000000000000001,-0.6,-0.8,-0.3999999999999999,-0.006305694600156854,54.400000000000006,63.8,-0.0009386652828381088,-0.0036719765854621436,1
Bangladesh,Maldives,0,22.0,-0.2857142857142857,-0.6000000000000001,0.5238095238095237,0.20000000000000018,-0.0004948392933169007,-38.333333333333314,-36.60000000000002,-0.0008951366596916992,-0.0010047410047410049,1
North Macedonia,Faroe Islands,0,-69.0,0.6842105263157896,0.8,0.052631578947368585,-0.8,0.009607825843536817,-11.421052631578945,12.799999999999997,0.02569232597606942,0.01026239527390365,0
Israel,Belgium,0,75.0,-0.6714975845410627,-0.3999999999999999,0.9396135265700484,1.0,-0.020303476592136382,13.625603864734302,-14.2,-0.020965617756260005,0.07230769230769231,0
England,Republic of Ireland,0,-59.0,0.9757085020242916,1.6,-0.6234817813765183,-0.7999999999999999,0.023875330600784665,-8.311740890688256,7.799999999999997,0.06435615212756682,0.025063442304821614,0
Finland,Greece,1,24.0,-0.45112781954887216,-1.4,0.9298245614035089,1.4000000000000001,-0.006041365623214279,-1.6265664160401059,-0.8000000000000043,-0.07445849571208243,-0.17954605646485514,0
Norway,Kazakhstan,0,-59.0,0.894736842105263,2.0,-0.36842105263157876,-0.6000000000000001,0.01773040482342808,-12.578947368421055,11.600000000000001,0.006123980877969119,0.04841075707886286,0
Austria,Slovenia,1,-29.0,0.7173913043478262,1.4000000000000001,-0.04528985507246386,-0.8,0.018491436832740217,-14.597826086956523,6.0,0.012915695536269658,0.007624091681603981,0
Papua New Guinea,Solomon Islands,1,24.0,-0.5649122807017544,1.2000000000000002,1.3894736842105264,0.3999999999999999,-0.0035681020508787796,1.2210526315789707,19.200000000000017,-0.004825501394222409,0.005919348042005021,0
Italy,France,1,7.0,-0.38086956521739146,0.5999999999999999,0.3234782608695652,0.0,-0.008132374371268743,-0.4765217391304404,-2.1999999999999957,-0.008649435469378852,0.23855650522317184,0
El Salvador,Montserrat,0,-97.0,0.0,1.0,-0.9884615384615383,-1.8,0.004115513036186347,-49.530769230769224,10.799999999999997,0.005264839671504964,0.012464843406673892,0
Thailand,Laos,1,-91.0,0.47101449275362317,1.0,-0.14492753623188404,-0.8,0.009074422630414771,-76.40579710144927,-43.599999999999994,0.012412505489465308,0.017017182279454368,1
Fiji,New Caledonia,1,-9.0,-1.1534090909090908,-2.0,0.43181818181818177,0.19999999999999996,-0.006580309871167226,-7.0340909090909065,-4.800000000000011,-0.0040098581257152,-0.00513344646021531,0
